,title,price,url,search_name,vintage,vivino_score,num_reviews,vivino_name,vivino_link,wine_type
222,Ruffino IL Ducale Toscana,19.5,https://www.bestbuywinewarehouse.com/collections/all/products/ruffino-il-ducale-toscana,Ruffino IL Ducale Toscana,,3.7,7004.0,Ruffino Il Ducale Toscana,https://www.vivino.com/US-NY/en/wines/1564214,red-wine
223,Rutini Encuentro Malbec,20.95,https://www.bestbuywinewarehouse.com/collections/all/products/rutini-encuentro-malbec,Rutini Encuentro Malbec,,3.8,8317.0,Rutini Encuentro Malbec,https://www.vivino.com/US-NY/en/wines/1528986,red-wine
224,Ryder Estate Merlot,13.5,https://www.bestbuywinewarehouse.com/collections/all/products/ryder-estate-merlot,Ryder Estate Merlot,,3.4,440.0,Ryder Estate Merlot,https://www.vivino.com/US-NY/en/wines/2443410,red-wine
225,Saint Cosme Cotes Du Rhone,18.49,https://www.bestbuywinewarehouse.com/collections/all/products/reserve-durand-sanserre,Saint Cosme Cotes Du Rhone,,3.7,21948.0,Château de Saint Cosme Saint Cosme Côtes du Rhône,https://www.vivino.com/US-NY/en/wines/1553022,red-wine
226,Saint Jacques De Siran Bordeau,21.95,https://www.bestbuywinewarehouse.com/collections/all/products/saint-jacques-de-siran-bordeau,Saint Jacques De Siran Bordeau,,3.5,1068.0,Château Siran Saint-Jacques de Siran,https://www.vivino.com/US-NY/en/wines/4919238,red-wine
227,Satellite Pinot Nior,23.08,https://www.bestbuywinewarehouse.com/collections/all/products/satellite-pinot-nior,Satellite Pinot Nior,,3.7,774.0,Spy Valley Satellite Pinot Noir,https://www.vivino.com/US-NY/en/wines/2529612,red-wine
228,Secateurs Vintage Red Wine (Shiraz),16.95,https://www.bestbuywinewarehouse.com/collections/all/products/secateurs-vintage-red-wine-shiraz,Secateurs Vintage Red Wine (Shiraz),,,,Killawarra Vintage Wine Shiraz - Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/165122692,red-wine
229,Simi Cabernet Alexander Valley,31.95,https://www.bestbuywinewarehouse.com/collections/all/products/simi-cabernet-alexander-valley,Simi Cabernet Alexander Valley,,3.8,25347.0,SIMI Alexander Valley Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/1469498,red-wine
230,Simonsig Cabernet Sauvignon Shiraz,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/simonsig-cabernet-sauvignon-shiraz,Simonsig Cabernet Sauvignon Shiraz,,3.6,5168.0,Simonsig Cabernet Sauvignon - Shiraz,https://www.vivino.com/US-NY/en/wines/2142606,red-wine
231,Simonsig Pinotage,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/simonsig-pinotage,Simonsig Pinotage,,3.7,6994.0,Simonsig Pinotage,https://www.vivino.com/US-NY/en/wines/1521811,red-wine
232,Skyside Cabernet Sauvignon,20.95,https://www.bestbuywinewarehouse.com/collections/all/products/skyside-cabernet-sauvignon,Skyside Cabernet Sauvignon,,3.8,3810.0,Skyside Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/1470149,red-wine
233,Spellbound Cabernet Sauvignon,16.5,https://www.bestbuywinewarehouse.com/collections/all/products/spellbound-cabernet-sauvignon,Spellbound Cabernet Sauvignon,,3.8,3193.0,Spellbound Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/4686528,red-wine
234,Spellbound Merlot,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/spellbound-merlot,Spellbound Merlot,,3.8,1139.0,Spellbound Merlot,https://www.vivino.com/US-NY/en/wines/2054864,red-wine
235,Terre De Amarone,36.0,https://www.bestbuywinewarehouse.com/collections/all/products/terre-de-amarone,Terre De Amarone,,3.5,75.0,Château de Campuget Terre de L'Amarine,https://www.vivino.com/US-NY/en/wines/4899772,red-wine
236,Terre Del Barolo Barbaresco,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/terre-del-barolo-barbaresco,Terre Del Barolo Barbaresco,,3.6,1612.0,Terre del Barolo Barbaresco,https://www.vivino.com/US-NY/en/wines/1654841,red-wine
237,Terre Del Barolo Barbera D'Alb,13.5,https://www.bestbuywinewarehouse.com/collections/all/products/terre-del-barolo-barbera-dalb,Terre Del Barolo Barbera D'Alb,,3.4,1371.0,Terre del Barolo Barbera d'Alba,https://www.vivino.com/US-NY/en/wines/155040199,red-wine
238,Terre del Barolo Barolo,34.0,https://www.bestbuywinewarehouse.com/collections/all/products/terre-del-barolo-barolo-1,Terre del Barolo Barolo,,3.8,12735.0,Terre del Barolo Barolo,https://www.vivino.com/US-NY/en/wines/2064196,red-wine
239,Terre Di Bo Barbaresco,23.5,https://www.bestbuywinewarehouse.com/collections/all/products/terre-di-bo-barbaresco,Terre Di Bo Barbaresco,,3.7,256.0,Terre di Bo Barbaresco,https://www.vivino.com/US-NY/en/wines/4940034,red-wine
240,Terre Di Bo Chianti,12.95,https://www.bestbuywinewarehouse.com/collections/all/products/terre-di-bo-chianti,Terre Di Bo Chianti,,3.6,388.0,Terre di Bo Chianti Riserva,https://www.vivino.com/US-NY/en/wines/4940052,red-wine
241,Tomaiolo Chianti Classico Riserva,15.5,https://www.bestbuywinewarehouse.com/collections/all/products/tomailo-chianti-classico-riserva,Tomaiolo Chianti Classico Riserva,,3.7,2260.0,Tomaiolo Chianti Classico Riserva,https://www.vivino.com/US-NY/en/wines/2240614,red-wine
242,Tommasi Amarone,78.0,https://www.bestbuywinewarehouse.com/collections/all/products/tommasi-amarone,Tommasi Amarone,,4.3,71313.0,Tommasi Amarone della Valpolicella Classico,https://www.vivino.com/US-NY/en/wines/1469994,red-wine
243,Tommasi Ripasso Valpolicella,26.5,https://www.bestbuywinewarehouse.com/collections/all/products/tommasi-ripasso-valpolicella,Tommasi Ripasso Valpolicella,,4.2,126.0,Tommasi Fiorato Ripasso Valpolicella Classico Superiore,https://www.vivino.com/US-NY/en/wines/159070651,red-wine
244,Tres Picos Garnacha,18.95,https://www.bestbuywinewarehouse.com/collections/all/products/87,Tres Picos Garnacha,,4.0,34230.0,Borsao Bodegas Tres Picos Garnacha,https://www.vivino.com/US-NY/en/wines/1556603,red-wine
245,Underwood (Pinot Noir),14.5,https://www.bestbuywinewarehouse.com/collections/all/products/copy-of-asconi-pastoral,Underwood (Pinot Noir),,3.5,11651.0,Underwood Pinot Noir,https://www.vivino.com/US-NY/en/wines/2268001,red-wine
246,Underwood Pinot Noir,7.0,https://www.bestbuywinewarehouse.com/collections/all/products/underwood-pinot-noir,Underwood Pinot Noir,,3.5,11651.0,Underwood Pinot Noir,https://www.vivino.com/US-NY/en/wines/2268001,red-wine
247,Underwood Pnot Noir,7.0,https://www.bestbuywinewarehouse.com/collections/all/products/underwood-pnot-noir,Underwood Pnot Noir,,3.5,11651.0,Underwood Pinot Noir,https://www.vivino.com/US-NY/en/wines/2268001,red-wine
248,underwood riesling radler,7.0,https://www.bestbuywinewarehouse.com/collections/all/products/underwood-riesling-radler,underwood riesling radler,,3.7,103.0,Underwood Riesling Radler,https://www.vivino.com/US-NY/en/wines/155801268,red-wine
249,Underwood Rose Wine,7.0,https://www.bestbuywinewarehouse.com/collections/all/products/underwood-rose-wine,Underwood Rose Wine,,3.5,1621.0,Underwood Rosé,https://www.vivino.com/US-NY/en/wines/26778191,red-wine
250,Upwell Cabernet Sauvignon,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/upwell-cabernet-sauvignon,Upwell Cabernet Sauvignon,,3.9,479.0,Upwell Wines Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/155162933,red-wine
251,Valentin Bianchi Malbec,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/valentin-bianchi-malbec,Valentin Bianchi Malbec,,3.7,1940.0,Valentin Bianchi Malbec,https://www.vivino.com/US-NY/en/wines/24117452,red-wine
252,Valle Reale Montepulciano D'Abruzzo,12.95,https://www.bestbuywinewarehouse.com/collections/all/products/valle-reale-montepulciano,Valle Reale Montepulciano D'Abruzzo,,3.8,3941.0,Valle Reale Montepulciano d'Abruzzo,https://www.vivino.com/US-NY/en/wines/1885611,red-wine
253,Vicentin Blend de Malbecs,23.95,https://www.bestbuywinewarehouse.com/collections/all/products/vicentin-blend-de-malbecs,Vicentin Blend de Malbecs,,3.9,7314.0,Vicentin Blend de Malbecs,https://www.vivino.com/US-NY/en/wines/3731849,red-wine
254,Vievite Rose,23.95,https://www.bestbuywinewarehouse.com/collections/all/products/vievite-rose,Vievite Rose,,4.0,1909.0,VieVité Côtes de Provence Rosé,https://www.vivino.com/US-NY/en/wines/2311261,red-wine
255,Vitiano Rosso Umbria,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/vitiano-rosso-umbria,Vitiano Rosso Umbria,,3.6,12471.0,Falesco Vitiano Rosso,https://www.vivino.com/US-NY/en/wines/1486330,red-wine
256,Vultur Gryphus Malbec,33.95,https://www.bestbuywinewarehouse.com/collections/all/products/83,Vultur Gryphus Malbec,,4.2,854.0,Vultur Gryphus,https://www.vivino.com/US-NY/en/wines/4988473,red-wine
257,Warwick Cabernet Sauvignon,,https://www.bestbuywinewarehouse.com/collections/all/products/warwick-cabernet-sauvignon,Warwick Cabernet Sauvignon,,3.8,59.0,Warwick Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/16108280,red-wine
258,Warwick Pinotage,,https://www.bestbuywinewarehouse.com/collections/all/products/warwick-pinotage,Warwick Pinotage,,3.7,1355.0,Warwick Pinotage Old Bush Vines,https://www.vivino.com/US-NY/en/wines/4317417,red-wine
259,Waterbrook Columbia Valley Merlot,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/waterbrook-columbia-valley-merlot,Waterbrook Columbia Valley Merlot,,,,Water Brook Columbia Valley Merlot,https://www.vivino.com/US-NY/en/wines/2127721,red-wine
260,Willaim Hill Sauvignon Blanc,22.5,https://www.bestbuywinewarehouse.com/collections/all/products/willaim-hill-sauvignon-blanc,Willaim Hill Sauvignon Blanc,,3.7,1348.0,William Hill Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/6961045,red-wine
261,William Hill Merlot,18.5,https://www.bestbuywinewarehouse.com/collections/all/products/william-hill-merlot,William Hill Merlot,,3.6,2773.0,William Hill Central Coast Merlot,https://www.vivino.com/US-NY/en/wines/4199335,red-wine
262,Wine By Joe Pinot Noir,19.5,https://www.bestbuywinewarehouse.com/collections/all/products/wine-by-joe-pinot-noir,Wine By Joe Pinot Noir,,3.6,2918.0,Wine By Joe Pinot Noir,https://www.vivino.com/US-NY/en/wines/4330267,red-wine
263,Yellow Tail Cabernet,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/yellow-tail-cabernet,Yellow Tail Cabernet,,3.3,22242.0,Yellow Tail Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/1469600,red-wine
264,Aichenberg Veltliner Premuim,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/aichenberg-veltliner-premuim,Aichenberg Veltliner Premuim,,3.7,521.0,Aichenberg Premium Grüner Veltliner,https://www.vivino.com/US-NY/en/wines/2224044,white-wine
265,Alois Lageder Pinot Grigio,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/alois-lageder-pinot-grigio,Alois Lageder Pinot Grigio,,3.7,3497.0,Alois Lageder Pinot Grigio,https://www.vivino.com/US-NY/en/wines/2145474,white-wine
266,Amity Pinot Blanc,19.5,https://www.bestbuywinewarehouse.com/collections/all/products/amity-pinot-blanc,Amity Pinot Blanc,,3.8,221.0,Amity Pinot Blanc,https://www.vivino.com/US-NY/en/wines/4694839,white-wine
267,Angeline Chardonnay,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/angeline-chardonnay,Angeline Chardonnay,,3.5,1760.0,Angeline Chardonnay,https://www.vivino.com/US-NY/en/wines/3221016,white-wine
268,Aromas Das Castas Alvarinho,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/aromas-das-castas-alvarinho,Aromas Das Castas Alvarinho,,3.8,2167.0,Quinta da Lixa Aromas das Castas Alvarinho - Trajadura,https://www.vivino.com/US-NY/en/wines/16045267,white-wine
269,Barnard Griffin Riesling,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/barnard-griffin-riesling,Barnard Griffin Riesling,,3.6,317.0,Barnard Griffin Riesling,https://www.vivino.com/US-NY/en/wines/3980704,white-wine
270,Barros White Porto,17.75,https://www.bestbuywinewarehouse.com/collections/all/products/barros-white-porto,Barros White Porto,,3.7,231.0,Barros White Port,https://www.vivino.com/US-NY/en/wines/3809094,white-wine
271,Black Box Chardonnay,26.0,https://www.bestbuywinewarehouse.com/collections/all/products/black-box-chardonnay,Black Box Chardonnay,,3.0,565.0,Black Box Chardonnay,https://www.vivino.com/US-NY/en/wines/2501993,white-wine
272,Black Box Pinot Grigio,26.0,https://www.bestbuywinewarehouse.com/collections/all/products/black-box-pinot-grigio,Black Box Pinot Grigio,,3.0,421.0,Black Box Pinot Grigio,https://www.vivino.com/US-NY/en/wines/4170631,white-wine
273,Black Box Sauvignon Blanc,26.0,https://www.bestbuywinewarehouse.com/collections/all/products/black-box-sauvignon-blanc,Black Box Sauvignon Blanc,,3.2,344.0,Black Box Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/2424559,white-wine
274,Blue Moon Pinot Gris,12.98,https://www.bestbuywinewarehouse.com/collections/all/products/blue-moon-pinot-gris,Blue Moon Pinot Gris,,3.6,14.0,Bridgeview Blue Moon Pinot Gris,https://www.vivino.com/US-NY/en/wines/4854870,white-wine
275,Blue Moon Riesling,12.98,https://www.bestbuywinewarehouse.com/collections/all/products/blue-moon-riesling,Blue Moon Riesling,,3.4,255.0,Bridgeview Blue Moon Riesling,https://www.vivino.com/US-NY/en/wines/1898187,white-wine
276,Bolla Soave,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/bolla-soave,Bolla Soave,,3.4,3039.0,Bolla Soave Classico,https://www.vivino.com/US-NY/en/wines/1915931,white-wine
277,Bosman Cabernet Sauvignon,15.5,https://www.bestbuywinewarehouse.com/collections/all/products/bosman-cabernet-sauvignon,Bosman Cabernet Sauvignon,,,,Grande Roche Bosman's Cabernet Sauvignon,https://www.vivino.com/US-NY/en/wines/162056144,white-wine
278,Bosman Chenin Blanc,15.5,https://www.bestbuywinewarehouse.com/collections/all/products/bosman-chenin-blanc,Bosman Chenin Blanc,,3.7,108.0,Bosman Family Vineyards Chenin Blanc,https://www.vivino.com/US-NY/en/wines/157644915,white-wine
279,BR Cohn Chardonnay,21.95,https://www.bestbuywinewarehouse.com/collections/all/products/br-cohn-chardonnay,BR Cohn Chardonnay,,3.8,299.0,B.R. Cohn Chardonnay Russian River Valley,https://www.vivino.com/US-NY/en/wines/155372301,white-wine
280,Brancott Estate Sauvignon Blanc,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/brancott-estate-sauvignon-blanc,Brancott Estate Sauvignon Blanc,,4.0,54026.0,Brancott Estate Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1526099,white-wine
281,Brancott Pinot Grigio,16.5,https://www.bestbuywinewarehouse.com/collections/all/products/brancott-pinot-grigio,Brancott Pinot Grigio,,3.7,895.0,Brancott Estate Pinot Grigio,https://www.vivino.com/US-NY/en/wines/2246815,white-wine
282,Bridge Lane Chardonnay,8.5,https://www.bestbuywinewarehouse.com/collections/all/products/60,Bridge Lane Chardonnay,,3.5,183.0,Bridge Lane Chardonnay,https://www.vivino.com/US-NY/en/wines/1475799,white-wine
283,Bridge Lane Sauvigon Blanc,8.5,https://www.bestbuywinewarehouse.com/collections/all/products/62,Bridge Lane Sauvigon Blanc,,3.5,133.0,Bridge Lane Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/151783674,white-wine
284,Cabriz White,12.5,https://www.bestbuywinewarehouse.com/collections/all/products/cabriz-white,Cabriz White,,3.6,21612.0,Cabriz Dão Colheita Seleccionada White,https://www.vivino.com/US-NY/en/wines/1481613,white-wine
285,Capel Pisco,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/capel-pisco,Capel Pisco,,,,Capel Pisco,https://www.vivino.com/US-NY/en/wines/4604671,white-wine
286,Carlo Rossi Chardonnay,24.5,https://www.bestbuywinewarehouse.com/collections/all/products/carlo-rossi-chardonnay,Carlo Rossi Chardonnay,,3.0,309.0,Carlo Rossi Chardonnay,https://www.vivino.com/US-NY/en/wines/1570056,white-wine
287,Casal Garcia Vinho Verde,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/casal-garcia-vinho-verde,Casal Garcia Vinho Verde,,3.8,82055.0,Casal Garcia Vinho Verde,https://www.vivino.com/US-NY/en/wines/164942621,white-wine
288,Casal Mendes Vinho Verde,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/casal-mendes-vinho-verde,Casal Mendes Vinho Verde,,3.6,12754.0,Aliança Casal Mendes Vinho Verde,https://www.vivino.com/US-NY/en/wines/1495408,white-wine
289,Castello Del Poggio Pavia,13.5,https://www.bestbuywinewarehouse.com/collections/all/products/castello-del-poggio-pavia,Castello Del Poggio Pavia,,4.2,2984.0,Castello del Poggio Moscato,https://www.vivino.com/US-NY/en/wines/89142080,white-wine
290,Cavit Pinot Grigio,,https://www.bestbuywinewarehouse.com/collections/all/products/cavit-pinot-grigio,Cavit Pinot Grigio,,3.5,89.0,Cavit Pinot Grigio d'Arcana,https://www.vivino.com/US-NY/en/wines/2339679,white-wine
291,Cavit Pinot Grigio,10.95,https://www.bestbuywinewarehouse.com/collections/all/products/cavit-pinot-grigio-1,Cavit Pinot Grigio,,3.5,89.0,Cavit Pinot Grigio d'Arcana,https://www.vivino.com/US-NY/en/wines/2339679,white-wine
292,Cederberg,18.95,https://www.bestbuywinewarehouse.com/collections/all/products/copy-of-underwood-pinot-noir,Cederberg,,4.1,3608.0,Cederberg Shiraz,https://www.vivino.com/US-NY/en/wines/3595894,white-wine
293,Chard Avalon,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/copy-of-cederberg,Chard Avalon,,3.6,467.0,Avalon Chardonnay (CHARD),https://www.vivino.com/US-NY/en/wines/4235014,white-wine
294,Charles Krug Chardonnay,21.5,https://www.bestbuywinewarehouse.com/collections/all/products/charles-krug-chardonnay,Charles Krug Chardonnay,,3.8,1039.0,Charles Krug Chardonnay,https://www.vivino.com/US-NY/en/wines/2208932,white-wine
295,Chat Freybernat Bordeaux,14.95,https://www.bestbuywinewarehouse.com/collections/all/products/chat-freybernat-bordeaux,Chat Freybernat Bordeaux,,3.5,765.0,Château Freybernat Bordeaux Rouge,https://www.vivino.com/US-NY/en/wines/4531459,white-wine
296,Chat Freybernat Bordeaux,14.95,https://www.bestbuywinewarehouse.com/collections/all/products/chat-freybernat-bordeaux-2,Chat Freybernat Bordeaux,,3.5,765.0,Château Freybernat Bordeaux Rouge,https://www.vivino.com/US-NY/en/wines/4531459,white-wine
297,Chateau Recougne Sauvignon Blanc,15.5,https://www.bestbuywinewarehouse.com/collections/all/products/chateau-recougne-sauvignon-blanc,Chateau Recougne Sauvignon Blanc,,3.5,12.0,Château Recougne Bordeaux Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/4898986,white-wine
298,Clos du Bois Chardonnay,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/clos-du-bois-chardonnay,Clos du Bois Chardonnay,,3.4,7634.0,Clos du Bois Chardonnay,https://www.vivino.com/US-NY/en/wines/1563230,white-wine
299,Cooper's Creek Sauvignon Blanc,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/coopers-creek-sauvignon-blanc,Cooper's Creek Sauvignon Blanc,,3.8,1396.0,Coopers Creek Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/3369148,white-wine
300,Coopers Creek Chardonnay,15.95,https://www.bestbuywinewarehouse.com/collections/all/products/coopers-creek-chardonnay,Coopers Creek Chardonnay,,3.4,53.0,Coopers Creek Chardonnay,https://www.vivino.com/US-NY/en/wines/4753036,white-wine
301,Coppola Pinot Grigio,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/coppola-pinot-grigio,Coppola Pinot Grigio,,3.9,222.0,Francis Ford Coppola Winery Mammarella Pinot Grigio,https://www.vivino.com/US-NY/en/wines/157239216,white-wine
302,Crochet sancerre,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/crochet-sancerre,Crochet sancerre,,4.1,4321.0,Lucien Crochet Sancerre Blanc,https://www.vivino.com/US-NY/en/wines/2056023,white-wine
303,Cross River Sauvignon Blanc,0.0,https://www.bestbuywinewarehouse.com/collections/all/products/cross-river-sauvignon-blanc,Cross River Sauvignon Blanc,,3.7,103.0,Cross River Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/4556994,white-wine
304,Cupcake Pinot Grigio,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/cupcake-pinot-grigio,Cupcake Pinot Grigio,,3.3,3619.0,Cupcake Pinot Grigio,https://www.vivino.com/US-NY/en/wines/1555705,white-wine
305,Cupcake Sauvignon Blanc,13.5,https://www.bestbuywinewarehouse.com/collections/all/products/cupcake-sauvignon-blanc,Cupcake Sauvignon Blanc,,3.4,6373.0,Cupcake Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1658754,white-wine
306,De Bos Sauvignon Blanc,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/de-bos-sauvignon-blanc,De Bos Sauvignon Blanc,,3.3,19.0,Bosman Family Vineyards De Bos Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/4804773,white-wine
307,De Loach,24.95,https://www.bestbuywinewarehouse.com/collections/all/products/de-loach,De Loach,,3.7,6309.0,DeLoach Heritage Reserve Pinot Noir,https://www.vivino.com/US-NY/en/wines/1563771,white-wine
308,De Loach Chardonnay,24.5,https://www.bestbuywinewarehouse.com/collections/all/products/de-loach-chardonnay,De Loach Chardonnay,,3.8,34.0,DeLoach Chardonnay,https://www.vivino.com/US-NY/en/wines/168427383,white-wine
309,De Loach Chardonnay Heritages,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/de-loach-chardonnay-heritages,De Loach Chardonnay Heritages,,3.6,3035.0,DeLoach Heritage Reserve Chardonnay,https://www.vivino.com/US-NY/en/wines/3819835,white-wine
310,delicious white,20.0,https://www.bestbuywinewarehouse.com/collections/all/products/delicious-white,delicious white,,3.3,53.0,Peter Vella Delicious White,https://www.vivino.com/US-NY/en/wines/9437345,white-wine
311,Domaine Moingeon Puligny-Montrachet,59.95,https://www.bestbuywinewarehouse.com/collections/all/products/domaine-moingeon-puligny-montrachet,Domaine Moingeon Puligny-Montrachet,,4.4,39.0,Y.Gacon Moingeon Puligny-Montrachet 1er Cru 'Les Folatières',https://www.vivino.com/US-NY/en/wines/8058240,white-wine
312,Don Prospero Sauvignon Blanc,16.95,https://www.bestbuywinewarehouse.com/collections/all/products/89,Don Prospero Sauvignon Blanc,,3.6,787.0,Pizzorno Don Próspero Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/2943085,white-wine
313,Donna D Pinot Grigio,12.5,https://www.bestbuywinewarehouse.com/collections/all/products/donna-d-pinot-grigio,Donna D Pinot Grigio,,,,Donna D Pinot Grigio,https://www.vivino.com/US-NY/en/wines/145732313,white-wine
314,Donna D Sauvignon Blanc,12.5,https://www.bestbuywinewarehouse.com/collections/all/products/copy-of-castelluccio-sangiovese-superiore,Donna D Sauvignon Blanc,,3.4,1263.0,Cadet d'Oc Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/3955019,white-wine
315,DR. HANS Riesling Kabinett,14.95,https://www.bestbuywinewarehouse.com/collections/all/products/copy-of-bandit-merlot-1,DR. HANS Riesling Kabinett,,3.9,206.0,Dr. Hans Von Müller Riesling Kabinett,https://www.vivino.com/US-NY/en/wines/5858589,white-wine
316,Ecco Domani Pinot Grigio,,https://www.bestbuywinewarehouse.com/collections/all/products/ecco-domani-pinot-grigio,Ecco Domani Pinot Grigio,,3.5,6653.0,Ecco Domani Pinot Grigio,https://www.vivino.com/US-NY/en/wines/2795041,white-wine
317,El Miracle Cava Brut,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/el-miracle-cava-brut,El Miracle Cava Brut,,3.3,3202.0,El Miracle Cava Brut,https://www.vivino.com/US-NY/en/wines/3151897,white-wine
318,Elsa Bianchi,10.95,https://www.bestbuywinewarehouse.com/collections/all/products/elsa-bianchi,Elsa Bianchi,,3.5,7686.0,Elsa Bianchi Malbec,https://www.vivino.com/US-NY/en/wines/3372523,white-wine
319,Estancia Chardonnay,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/estancia-chardonnay,Estancia Chardonnay,,3.6,3188.0,Estancia Chardonnay,https://www.vivino.com/US-NY/en/wines/6189524,white-wine
320,Fairvalley Chenin Blanc,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/fairvalley-chenin-blanc,Fairvalley Chenin Blanc,,3.4,458.0,Fairvalley Chenin Blanc,https://www.vivino.com/US-NY/en/wines/4782479,white-wine
321,Four Graces Pinot Noir,28.5,https://www.bestbuywinewarehouse.com/collections/all/products/four-graces-pinot-noir,Four Graces Pinot Noir,,4.0,10260.0,The Four Graces Pinot Noir,https://www.vivino.com/US-NY/en/wines/2878526,white-wine
322,Goats Do Roam White Blend,11.95,https://www.bestbuywinewarehouse.com/collections/all/products/goats-do-roam-white-blend,Goats Do Roam White Blend,,3.4,1183.0,Fairview Goats do Roam White,https://www.vivino.com/US-NY/en/wines/3088340,white-wine
323,Goose Bay Blanc De Pinot Nior,29.95,https://www.bestbuywinewarehouse.com/collections/all/products/goose-bay-blanc-de-pinot-nior,Goose Bay Blanc De Pinot Nior,,,,Goose Bay Blanc de Pinot Noir,https://www.vivino.com/US-NY/en/wines/14875727,white-wine
324,Herve Villemade sauvignon Blanc,17.15,https://www.bestbuywinewarehouse.com/collections/all/products/herve-villemade-sauvignon-blanc,Herve Villemade sauvignon Blanc,,3.8,1866.0,Hervé Villemade Sauvignon,https://www.vivino.com/US-NY/en/wines/1612703,white-wine
325,Jadot Macon Villages,14.5,https://www.bestbuywinewarehouse.com/collections/all/products/jadot-macon-villages,Jadot Macon Villages,,3.7,7811.0,Louis Jadot Mâcon-Villages Blanc,https://www.vivino.com/US-NY/en/wines/1469024,white-wine
326,Josh Chardonnay,17.95,https://www.bestbuywinewarehouse.com/collections/all/products/josh-chardonnay,Josh Chardonnay,,3.3,404.0,Jon Josh Chardonnay Dry,https://www.vivino.com/US-NY/en/wines/1556157,white-wine
327,Kat Walker Sauvignon Blanc,,https://www.bestbuywinewarehouse.com/collections/all/products/94,Kat Walker Sauvignon Blanc,,3.9,32.0,Ant Moore Kat Walker Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/160146990,white-wine
328,Kim Crawford Sauvignon Blanc,19.95,https://www.bestbuywinewarehouse.com/collections/all/products/kim-crawford-sauvignon-blanc,Kim Crawford Sauvignon Blanc,,4.0,65970.0,Kim Crawford Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/1845445,white-wine
329,King Estate Pinot Gris,22.95,https://www.bestbuywinewarehouse.com/collections/all/products/king-estate-pinot-gris,King Estate Pinot Gris,,3.9,7917.0,King Estate Pinot Gris,https://www.vivino.com/US-NY/en/wines/15081079,white-wine
330,Kungfu Girl Reisling,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/kungfu-girl-reisling,Kungfu Girl Reisling,,3.8,49027.0,Charles Smith Kung Fu Girl Riesling,https://www.vivino.com/US-NY/en/wines/1565762,white-wine
331,KWV Sauvignon Blanc,13.95,https://www.bestbuywinewarehouse.com/collections/all/products/kwv-sauvignon-blanc,KWV Sauvignon Blanc,,3.3,98.0,KWV Sauvignon Blanc,https://www.vivino.com/US-NY/en/wines/2670670,white-wine
